tempo,RPM
17.419,1410.0
17.429,1380.0
17.439,1410.0
17.449,1410.0
17.459,1380.0
17.469,1410.0
17.479,1380.0
17.489,1410.0
17.499,1410.0
17.509,1410.0
17.519,1410.0
17.529,1380.0
17.539,1380.0
17.549,1410.0
17.559,1410.0
17.569,1380.0
17.58,1410.0
17.589,1410.0
17.599,1410.0
17.609,1410.0
17.619,1380.0
17.629,1380.0
17.639,1410.0
17.649,1410.0
17.659,1380.0
17.669,1410.0
17.679,1410.0
17.689,1410.0
17.699,1410.0
17.709,1380.0
17.719,1410.0
17.729,1380.0
17.739,1410.0
17.75,1380.0
17.759,1410.0
17.769,1410.0
17.779,1410.0
17.789,1410.0
17.799,1380.0
17.809,1380.0
17.819,1410.0
17.829,1380.0
17.839,1410.0
17.849,1410.0
17.859,1410.0
17.869,1410.0
18.159,1380.0
18.169,1410.0
18.179,1410.0
18.189,1410.0
18.199,1410.0
18.209,1380.0
18.22,1410.0
18.229,1380.0
18.239,1380.0
18.249,1410.0
18.259,1410.0
18.269,1410.0
18.279,1410.0
18.289,1380.0
18.299,1410.0
18.309,1410.0
18.319,1380.0
18.329,1410.0
18.339,1380.0
18.349,1410.0
18.359,1410.0
18.369,1410.0
18.379,1380.0
18.39,1410.0
18.399,1410.0
18.409,1380.0
18.419,1380.0
18.429,1410.0
18.439,1410.0
18.449,1410.0
18.459,1410.0
18.469,1380.0
18.479,1380.0
18.489,1410.0
18.499,1410.0
18.509,1410.0
18.519,1380.0
18.529,1380.0
18.539,1410.0
18.549,1440.0
18.56,1380.0
18.569,1410.0
18.579,1380.0
18.589,1380.0
18.599,1410.0
18.609,1410.0
18.619,1410.0
18.629,1410.0
18.639,1380.0
18.649,1410.0
18.659,1380.0
18.669,1410.0
18.679,1380.0
18.689,1410.0
18.699,1410.0
18.709,1410.0
18.719,1410.0
18.729,1380.0
18.739,1410.0
18.749,1380.0
18.759,1410.0
18.769,1380.0
18.779,1410.0
18.789,1410.0
18.799,1410.0
18.809,1410.0
18.819,1380.0
18.829,1380.0
18.839,1410.0
18.849,1410.0
18.86,1380.0
18.869,1410.0
18.879,1410.0
18.889,1410.0
18.899,1410.0
18.909,1380.0
18.919,1380.0
18.929,1410.0
18.939,1380.0
18.949,1410.0
18.959,1410.0
18.969,1410.0
18.979,1410.0
18.989,1380.0
18.999,1410.0
19.009,1380.0
19.019,1410.0
19.03,1380.0
19.039,1410.0
19.049,1410.0
19.059,1410.0
19.069,1380.0
19.079,1410.0
19.089,1380.0
19.099,1410.0
19.109,1410.0
19.119,1380.0
19.129,1380.0
19.139,1440.0
19.149,1410.0
19.159,1380.0
19.169,1380.0
19.179,1410.0
19.189,1410.0
19.2,1380.0
19.209,1410.0
19.219,1380.0
19.229,1440.0
19.239,1410.0
19.249,1380.0
19.259,1380.0
19.269,1410.0
19.279,1410.0
19.289,1380.0
19.299,1410.0
19.309,1410.0
19.319,1410.0
19.329,1410.0
19.339,1380.0
19.349,1380.0
19.359,1410.0
19.369,1410.0
19.379,1380.0
19.389,1410.0
19.399,1410.0
19.409,1410.0
19.419,1410.0
19.429,1380.0
19.439,1380.0
19.449,1410.0
19.459,1380.0
19.469,1410.0
19.479,1410.0
19.489,1410.0
19.5,1410.0
19.509,1380.0
19.519,1410.0
19.529,1380.0
19.539,1410.0
19.549,1380.0
19.559,1410.0
19.569,1410.0
19.579,1410.0
19.589,1410.0
19.599,1380.0
19.609,1380.0
19.619,1410.0
19.629,1410.0
19.639,1410.0
19.649,1380.0
19.659,1410.0
19.67,1410.0
19.679,1410.0
19.689,1380.0
19.699,1380.0
19.709,1410.0
19.719,1410.0
19.729,1380.0
19.739,1410.0
19.749,1410.0
19.759,1410.0
19.769,1380.0
19.779,1410.0
19.789,1410.0
19.799,1380.0
19.809,1380.0
19.819,1410.0
19.829,1410.0
19.84,1410.0
19.849,1410.0
19.859,1380.0
19.869,1410.0
19.879,1380.0
19.889,1410.0
19.899,1380.0
19.909,1410.0
19.919,1410.0
19.929,1410.0
19.939,1410.0
19.949,1380.0
19.959,1410.0
19.969,1380.0
19.979,1410.0
19.989,1380.0
19.999,1410.0
20.009,1440.0
20.019,1380.0
20.029,1380.0
20.039,1410.0
20.049,1410.0
20.059,1380.0
20.069,1380.0
20.079,1410.0
20.089,1440.0
20.099,1410.0
20.109,1380.0
20.119,1380.0
20.129,1410.0
20.14,1410.0
20.149,1380.0
