tempo,PWM,RPM
,106.291,1410.0
,106.257,1410.0
,121.892,1380.0
,106.291,1410.0
,106.257,1410.0
,121.892,1380.0
,106.291,1410.0
,106.257,1410.0
,106.223,1410.0
,121.858,1380.0
,106.257,1410.0
,106.223,1410.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,121.858,1380.0
,106.257,1410.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,121.824,1380.0
,106.223,1410.0
,90.52,1440.0
,121.722,1380.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,106.053,1410.0
,121.688,1380.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,106.053,1410.0
,121.688,1380.0
,106.087,1410.0
,106.053,1410.0
,121.688,1380.0
,106.087,1410.0
,106.053,1410.0
,121.688,1380.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,121.824,1380.0
,106.223,1410.0
,90.52,1440.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,121.858,1380.0
,106.257,1410.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,106.087,1410.0
,121.722,1380.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,106.121,1410.0
,121.756,1380.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,121.824,1380.0
,106.223,1410.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.79,1380.0
,106.189,1410.0
,106.155,1410.0
,121.791,1380.0
,106.19,1410.0
,106.156,1410.0
,121.791,1380.0
,106.19,1410.0
,106.156,1410.0
,106.122,1410.0
,121.757,1380.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,106.156,1410.0
,106.122,1410.0
,121.757,1380.0
,106.156,1410.0
,121.791,1380.0
,106.19,1410.0
,106.156,1410.0
,106.122,1410.0
,121.757,1380.0
,106.156,1410.0
,121.791,1380.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,106.156,1410.0
,121.791,1380.0
,121.859,1380.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.258,1410.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.258,1410.0
,121.893,1380.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,122.063,1380.0
,106.462,1410.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,121.995,1380.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,122.029,1380.0
,106.428,1410.0
,106.394,1410.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,121.961,1380.0
,122.029,1380.0
,90.759,1440.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,121.961,1380.0
,106.36,1410.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,121.859,1380.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,106.156,1410.0
,121.791,1380.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,106.156,1410.0
,121.791,1380.0
,121.859,1380.0
,121.927,1380.0
,106.326,1410.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,106.258,1410.0
,106.224,1410.0
,121.859,1380.0
,106.258,1410.0
,121.893,1380.0
,106.292,1410.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,121.893,1380.0
,106.292,1410.0
,90.589,1440.0
,121.791,1380.0
,121.859,1380.0
,106.258,1410.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.19,1410.0
,121.825,1380.0
,106.224,1410.0
,106.191,1410.0
,121.826,1380.0
,106.225,1410.0
,106.191,1410.0
,121.826,1380.0
,106.225,1410.0
,121.86,1380.0
,106.259,1410.0
,106.225,1410.0
,106.191,1410.0
,121.826,1380.0
,121.894,1380.0
,106.293,1410.0
,106.259,1410.0
,106.225,1410.0
,121.86,1380.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,121.962,1380.0
,106.361,1410.0
,90.658,1440.0
,121.86,1380.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,106.259,1410.0
,121.894,1380.0
,106.293,1410.0
,121.928,1380.0
,106.327,1410.0
,106.293,1410.0
,121.928,1380.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,122.064,1380.0
,106.463,1410.0
,90.76,1440.0
,121.962,1380.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,121.996,1380.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.327,1410.0
,121.962,1380.0
,122.03,1380.0
,90.76,1440.0
,121.962,1380.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,106.327,1410.0
,121.962,1380.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,106.395,1410.0
,106.361,1410.0
,121.996,1380.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,106.395,1410.0
,122.03,1380.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,106.429,1410.0
,122.064,1380.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,106.429,1410.0
,122.064,1380.0
,122.132,1380.0
,106.531,1410.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,122.132,1380.0
,106.531,1410.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,122.132,1380.0
,106.531,1410.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,122.132,1380.0
,106.531,1410.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,106.497,1410.0
,106.463,1410.0
,122.098,1380.0
,122.166,1380.0
,106.565,1410.0
,106.531,1410.0
,106.497,1410.0
,122.132,1380.0
,106.531,1410.0
,122.166,1380.0
,106.565,1410.0
,106.531,1410.0
,122.166,1380.0
,106.565,1410.0
,106.531,1410.0
,122.166,1380.0
,106.565,1410.0
,122.2,1380.0
,106.599,1410.0
,106.565,1410.0
,122.2,1380.0
,106.599,1410.0
,106.565,1410.0
,122.2,1380.0
,106.599,1410.0
,106.565,1410.0
,122.2,1380.0
,106.599,1410.0
,122.234,1380.0
,106.633,1410.0
,106.599,1410.0
,106.565,1410.0
,122.2,1380.0
,122.268,1380.0
,106.667,1410.0
,90.964,1440.0
,122.166,1380.0
,122.234,1380.0
,106.633,1410.0
,106.599,1410.0
,122.234,1380.0
,106.633,1410.0
,106.599,1410.0
,106.565,1410.0
,122.2,1380.0
,122.268,1380.0
,106.667,1410.0
,106.633,1410.0
,106.599,1410.0
,122.235,1380.0
,106.634,1410.0
,106.6,1410.0
,122.235,1380.0
,106.634,1410.0
,122.269,1380.0
,122.337,1380.0
,106.736,1410.0
,122.371,1380.0
,106.77,1410.0
,122.405,1380.0
,106.804,1410.0
,106.77,1410.0
,122.405,1380.0
,106.804,1410.0
,106.77,1410.0
,106.736,1410.0
,122.371,1380.0
,122.439,1380.0
,106.838,1410.0
,106.804,1410.0
,106.77,1410.0
,122.405,1380.0
,106.804,1410.0
,106.77,1410.0
,122.405,1380.0
,106.804,1410.0
,122.439,1380.0
,106.838,1410.0
,106.804,1410.0
,122.439,1380.0
,106.838,1410.0
,106.804,1410.0
,122.439,1380.0
,106.838,1410.0
,122.473,1380.0
,106.872,1410.0
,106.838,1410.0
,106.804,1410.0
,122.439,1380.0
,122.507,1380.0
,106.906,1410.0
,106.872,1410.0
,106.838,1410.0
,122.473,1380.0
,106.872,1410.0
,106.838,1410.0
,122.473,1380.0
,122.541,1380.0
,106.94,1410.0
,106.906,1410.0
,106.872,1410.0
,122.507,1380.0
,106.906,1410.0
,122.541,1380.0
,106.94,1410.0
,106.906,1410.0
,106.872,1410.0
,122.507,1380.0
,106.906,1410.0
,122.541,1380.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,106.94,1410.0
,106.906,1410.0
,122.541,1380.0
,106.94,1410.0
,106.906,1410.0
,122.541,1380.0
,122.609,1380.0
,107.008,1410.0
,91.305,1440.0
,122.507,1380.0
,106.906,1410.0
,122.541,1380.0
,106.94,1410.0
,106.906,1410.0
,122.541,1380.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,106.94,1410.0
,106.906,1410.0
,122.541,1380.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,91.407,1440.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,106.94,1410.0
,122.575,1380.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,122.575,1380.0
,122.643,1380.0
,107.042,1410.0
,107.008,1410.0
,106.974,1410.0
,122.609,1380.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,122.643,1380.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,107.008,1410.0
,122.643,1380.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,122.745,1380.0
,107.144,1410.0
,107.11,1410.0
,107.076,1410.0
,122.711,1380.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,122.745,1380.0
,107.144,1410.0
,107.11,1410.0
,107.076,1410.0
,107.042,1410.0
,122.677,1380.0
,107.076,1410.0
,107.042,1410.0
,122.678,1380.0
,122.746,1380.0
,107.145,1410.0
,91.442,1440.0
,122.644,1380.0
,107.043,1410.0
,122.678,1380.0
,107.077,1410.0
,107.043,1410.0
,122.678,1380.0
,107.077,1410.0
,107.043,1410.0
,122.678,1380.0
,107.077,1410.0
,107.043,1410.0
,107.009,1410.0
,122.644,1380.0
,107.043,1410.0
,122.678,1380.0
,107.077,1410.0
,107.043,1410.0
,107.009,1410.0
,122.644,1380.0
,107.043,1410.0
,107.009,1410.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,122.644,1380.0
,107.043,1410.0
,107.009,1410.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,122.644,1380.0
,107.043,1410.0
,107.009,1410.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,122.61,1380.0
,107.009,1410.0
,106.975,1410.0
,106.941,1410.0
,106.907,1410.0
,122.542,1380.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,106.907,1410.0
,122.542,1380.0
,106.941,1410.0
,122.576,1380.0
,106.975,1410.0
,106.941,1410.0
,106.907,1410.0
,122.542,1380.0
,122.508,1380.0
,106.907,1410.0
,106.873,1410.0
,122.508,1380.0
,106.907,1410.0
,106.873,1410.0
,122.508,1380.0
,106.907,1410.0
,122.542,1380.0
,106.941,1410.0
,106.907,1410.0
,106.873,1410.0
,106.839,1410.0
,122.474,1380.0
,106.873,1410.0
,122.508,1380.0
,106.907,1410.0
,122.542,1380.0
,106.941,1410.0
,106.907,1410.0
,106.873,1410.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,122.508,1380.0
,106.907,1410.0
,106.873,1410.0
,122.508,1380.0
,106.907,1410.0
,106.873,1410.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,122.508,1380.0
,106.907,1410.0
,106.873,1410.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,106.839,1410.0
,106.805,1410.0
,122.44,1380.0
,106.839,1410.0
,106.805,1410.0
,106.771,1410.0
,122.406,1380.0
,106.805,1410.0
,106.771,1410.0
,122.406,1380.0
,106.805,1410.0
,106.771,1410.0
,106.737,1410.0
,122.372,1380.0
,106.771,1410.0
,122.406,1380.0
,106.805,1410.0
,106.771,1410.0
,106.737,1410.0
