tempo,erro,velocidade
66.58,0.03,1485.01
66.61,0.03,1486.72
66.63,0.02,1499.42
66.65,0.03,1487.01
66.67,0.02,1498.56
66.69,0.03,1487.01
66.71,0.02,1499.14
66.73,0.02,1499.42
66.75,0.03,1486.43
66.77,0.03,1485.29
66.79,0.02,1500.0
66.81,0.02,1500.87
66.83,0.02,1498.56
66.85,0.03,1487.01
66.88,0.02,1499.14
66.9,0.02,1500.0
66.92,0.02,1499.42
66.94,0.03,1487.01
66.96,0.02,1499.14
66.98,0.02,1500.0
67.0,0.03,1485.58
67.02,0.02,1500.0
67.04,0.02,1499.42
67.06,0.03,1487.01
67.08,0.02,1498.27
67.1,0.03,1487.29
67.12,0.02,1500.0
67.15,0.02,1499.71
67.17,0.03,1485.01
67.19,0.02,1499.14
67.21,0.02,1500.58
67.23,0.03,1485.86
67.25,0.02,1500.0
67.27,0.02,1499.42
67.29,0.03,1487.01
67.31,0.02,1498.56
67.33,0.03,1487.01
67.35,0.02,1500.0
67.37,0.02,1499.14
67.39,0.02,1499.42
67.42,0.03,1486.43
67.44,0.02,1500.58
67.46,0.02,1499.14
67.48,0.02,1500.58
67.5,0.03,1485.58
67.52,0.02,1499.71
67.54,0.02,1499.14
67.56,0.03,1487.01
67.58,0.02,1498.85
67.6,0.02,1501.15
67.62,0.02,1499.14
67.64,0.03,1485.58
67.66,0.02,1500.87
67.69,0.02,1500.0
67.71,0.02,1498.56
67.73,0.03,1486.72
67.75,0.02,1499.14
67.77,0.02,1501.15
67.79,0.02,1499.14
67.81,0.02,1499.42
67.83,0.02,1500.58
67.85,0.02,1500.87
67.87,0.02,1498.56
67.89,0.03,1486.15
67.91,0.02,1500.87
67.94,0.02,1500.0
67.96,0.02,1498.56
67.98,0.03,1487.01
68.0,0.02,1499.14
68.02,0.02,1500.0
68.04,0.02,1500.29
68.06,0.02,1499.14
68.08,0.02,1500.29
68.1,0.02,1500.29
68.12,0.03,1486.43
68.14,0.02,1499.14
68.16,0.02,1500.0
68.19,0.02,1500.87
68.21,0.02,1500.0
68.23,0.02,1500.0
68.25,0.02,1512.97
68.27,0.02,1500.0
68.29,0.03,1486.15
68.31,0.02,1500.87
68.33,0.02,1499.14
68.35,0.02,1500.87
68.37,0.02,1497.98
68.39,0.02,1500.58
68.41,0.02,1500.58
68.43,0.02,1500.0
68.46,0.02,1499.42
68.48,0.02,1501.44
68.5,0.02,1513.55
68.52,0.03,1485.58
68.54,0.03,1485.58
68.56,0.02,1514.13
68.58,0.02,1499.71
68.6,0.02,1500.0
68.62,0.03,1487.01
68.64,0.02,1499.14
68.66,0.02,1500.87
68.68,0.02,1499.14
68.71,0.02,1500.0
68.73,0.02,1500.87
68.75,0.02,1499.42
68.77,0.02,1500.58
68.79,0.02,1500.0
68.81,0.02,1514.13
68.83,0.03,1485.86
68.85,0.02,1499.14
68.87,0.02,1500.0
68.89,0.02,1500.0
68.91,0.02,1499.42
68.93,0.03,1486.15
68.96,0.02,1513.84
68.98,0.02,1501.44
69.0,0.02,1500.0
69.02,0.02,1500.0
69.04,0.02,1512.39
69.06,0.02,1502.02
69.08,0.02,1499.42
69.1,0.02,1499.71
69.12,0.02,1500.87
69.14,0.02,1500.0
69.16,0.02,1500.0
69.18,0.02,1500.0
69.21,0.02,1512.97
69.23,0.02,1500.58
69.25,0.02,1500.0
69.27,0.02,1500.87
69.29,0.02,1514.42
69.31,0.02,1512.97
69.33,0.02,1500.58
69.35,0.02,1513.84
69.37,0.02,1514.42
69.39,0.02,1501.44
69.41,0.02,1512.68
69.43,0.02,1500.87
69.45,0.02,1514.42
69.48,0.02,1514.42
69.5,0.02,1500.87
69.52,0.02,1514.42
69.54,0.02,1513.84
69.56,0.02,1499.71
69.58,0.02,1513.84
69.6,0.02,1515.01
69.62,0.02,1500.0
69.64,0.02,1500.0
69.66,0.02,1500.0
69.68,0.02,1500.87
69.7,0.02,1500.0
69.72,0.02,1500.0
69.75,0.02,1499.42
69.77,0.02,1513.55
69.79,0.02,1500.29
69.81,0.02,1500.29
69.83,0.02,1500.0
69.85,0.02,1514.42
69.87,0.02,1514.42
69.89,0.02,1500.87
69.91,0.02,1514.42
69.93,0.02,1514.42
69.95,0.02,1513.55
69.97,0.02,1513.84
70.0,0.02,1514.42
70.02,0.02,1515.01
70.04,0.02,1514.42
70.06,0.02,1514.42
70.08,0.02,1514.13
70.1,0.01,1529.14
70.12,0.02,1514.42
70.14,0.02,1515.3
70.16,0.01,1527.38
70.18,0.02,1515.88
70.2,0.02,1514.42
70.22,0.02,1513.55
70.25,0.01,1528.85
70.27,0.02,1513.84
70.29,0.02,1500.58
70.31,0.02,1515.3
70.33,0.02,1514.42
70.35,0.02,1512.97
70.37,0.02,1500.58
70.39,0.02,1513.55
70.41,0.02,1501.15
70.43,0.02,1513.55
70.45,0.02,1500.58
70.47,0.02,1514.42
70.5,0.02,1513.84
70.51,0.02,1501.44
70.54,0.02,1512.97
70.56,0.02,1514.42
70.58,0.02,1514.42
70.6,0.02,1501.44
70.62,0.02,1513.26
70.64,0.02,1514.71
70.66,0.02,1513.84
70.68,0.02,1501.44
70.7,0.02,1513.84
70.72,0.02,1515.01
70.75,0.02,1513.26
70.76,0.02,1500.29
70.79,0.02,1514.42
70.81,0.02,1514.42
70.83,0.02,1515.3
70.85,0.02,1512.97
70.87,0.02,1514.42
70.89,0.02,1514.42
70.91,0.02,1500.58
70.93,0.02,1514.42
70.95,0.02,1514.42
70.97,0.02,1514.42
70.99,0.02,1513.26
71.01,0.02,1502.02
71.04,0.02,1513.55
71.06,0.02,1515.3
71.08,0.02,1512.1
71.1,0.02,1515.01
71.12,0.02,1514.42
71.14,0.02,1514.71
71.16,0.02,1501.44
71.18,0.02,1514.13
71.2,0.02,1514.71
71.22,0.02,1513.55
71.24,0.02,1513.55
71.26,0.02,1514.13
71.29,0.02,1515.01
71.31,0.02,1501.44
71.33,0.02,1513.26
71.35,0.02,1514.71
71.37,0.02,1514.13
71.39,0.02,1500.29
71.41,0.02,1514.13
71.43,0.02,1514.71
71.45,0.02,1513.26
71.47,0.02,1502.02
71.49,0.02,1512.97
71.51,0.02,1514.42
71.54,0.02,1501.44
71.56,0.02,1499.14
71.58,0.02,1513.84
71.6,0.02,1500.58
71.62,0.02,1500.0
71.64,0.02,1500.87
71.66,0.02,1499.14
71.68,0.02,1500.29
71.7,0.03,1485.29
71.72,0.02,1500.0
71.74,0.02,1498.56
71.76,0.03,1487.01
71.78,0.02,1500.0
71.8,0.03,1485.58
71.83,0.02,1500.0
71.85,0.02,1500.87
71.87,0.02,1499.14
71.89,0.03,1484.44
71.91,0.03,1486.72
71.93,0.02,1500.87
71.95,0.02,1498.27
71.97,0.03,1486.43
71.99,0.02,1500.0
72.01,0.03,1485.58
72.03,0.02,1499.42
72.05,0.03,1486.15
72.08,0.02,1499.14
72.1,0.03,1487.29
72.12,0.02,1499.42
72.14,0.03,1485.29
72.16,0.02,1500.0
72.18,0.03,1485.58
72.2,0.02,1499.42
72.22,0.03,1486.15
72.24,0.02,1500.0
72.26,0.03,1486.43
72.28,0.02,1498.56
72.3,0.03,1487.01
72.32,0.02,1500.0
72.35,0.02,1499.42
72.37,0.03,1484.15
72.39,0.03,1487.58
72.41,0.02,1498.85
72.43,0.03,1486.72
72.45,0.02,1498.56
72.47,0.03,1487.01
72.49,0.02,1499.14
72.51,0.03,1486.43
72.53,0.03,1485.58
72.55,0.02,1498.56
72.57,0.03,1487.01
72.6,0.02,1499.71
72.62,0.03,1483.86
72.64,0.03,1486.72
72.66,0.02,1499.14
72.68,0.03,1486.43
72.7,0.03,1486.43
72.72,0.02,1499.14
72.74,0.03,1485.86
72.76,0.02,1499.71
72.78,0.03,1485.01
72.8,0.03,1486.15
72.82,0.02,1499.42
72.84,0.03,1486.15
72.87,0.03,1486.43
72.89,0.02,1500.0
72.91,0.03,1484.72
72.93,0.02,1499.42
72.95,0.03,1486.15
72.97,0.02,1499.42
72.99,0.03,1486.15
73.01,0.03,1485.58
73.03,0.02,1499.42
73.05,0.02,1500.58
73.07,0.03,1484.44
73.09,0.03,1486.72
73.11,0.03,1485.58
73.14,0.02,1500.0
73.16,0.03,1486.43
73.18,0.03,1484.72
73.2,0.02,1500.87
73.22,0.02,1498.56
73.24,0.03,1486.15
73.26,0.03,1485.58
73.28,0.02,1499.42
73.3,0.03,1486.72
73.32,0.03,1485.01
73.34,0.02,1499.42
73.36,0.02,1500.0
73.38,0.03,1487.01
73.41,0.03,1484.44
73.43,0.02,1499.71
73.45,0.03,1486.15
73.47,0.02,1500.58
73.49,0.03,1485.01
73.51,0.02,1500.0
73.53,0.02,1500.0
73.55,0.03,1485.58
73.57,0.02,1499.42
73.59,0.03,1487.01
73.61,0.02,1499.14
73.63,0.03,1485.58
73.66,0.02,1499.42
73.68,0.02,1500.58
73.7,0.02,1500.0
73.72,0.03,1485.58
73.74,0.03,1485.29
73.76,0.02,1500.29
73.78,0.02,1498.85
73.8,0.03,1487.58
73.82,0.02,1498.56
73.84,0.02,1500.0
73.86,0.02,1500.0
73.88,0.03,1487.01
73.91,0.02,1498.56
73.93,0.02,1500.58
73.95,0.03,1486.43
73.97,0.02,1498.56
73.99,0.03,1487.01
74.01,0.02,1499.14
74.03,0.02,1500.0
74.05,0.02,1500.87
74.07,0.02,1499.14
74.09,0.02,1500.0
74.11,0.02,1500.87
74.13,0.02,1499.14
74.16,0.02,1499.42
74.18,0.02,1500.0
74.2,0.03,1487.01
74.22,0.02,1499.14
74.24,0.02,1499.14
74.26,0.02,1501.15
74.28,0.02,1499.42
74.3,0.02,1500.29
74.32,0.03,1485.58
74.34,0.02,1500.0
74.36,0.02,1500.87
74.38,0.02,1498.56
74.4,0.02,1498.85
74.43,0.02,1501.73
74.45,0.02,1499.42
74.47,0.03,1486.15
74.49,0.02,1513.84
74.51,0.02,1499.42
74.53,0.02,1501.15
74.55,0.03,1486.43
74.57,0.02,1500.0
74.59,0.02,1499.14
74.61,0.02,1500.58
74.63,0.03,1485.86
74.65,0.02,1499.14
74.68,0.02,1500.87
74.7,0.02,1499.14
74.72,0.02,1498.85
74.74,0.02,1500.87
74.76,0.02,1500.58
74.78,0.03,1485.29
74.8,0.03,1485.58
74.82,0.02,1500.87
74.84,0.02,1498.56
74.86,0.03,1486.15
74.88,0.02,1499.42
74.9,0.02,1500.0
74.93,0.03,1486.15
74.95,0.03,1486.43
74.97,0.02,1498.56
74.99,0.03,1487.01
75.01,0.03,1484.72
75.03,0.02,1499.42
75.05,0.03,1486.15
75.07,0.02,1500.0
75.09,0.03,1485.58
75.11,0.03,1485.58
75.13,0.02,1500.87
75.15,0.02,1499.42
75.17,0.03,1484.72
75.2,0.03,1486.15
75.22,0.02,1499.42
75.24,0.03,1486.15
75.26,0.03,1486.43
75.28,0.03,1484.72
75.3,0.02,1500.87
75.32,0.03,1484.72
75.34,0.02,1499.42
75.36,0.03,1487.01
75.38,0.02,1499.14
75.4,0.03,1485.29
75.42,0.03,1486.72
75.44,0.02,1498.56
75.47,0.02,1500.0
75.49,0.03,1486.15
75.51,0.03,1486.43
75.53,0.02,1498.85
75.55,0.02,1499.14
75.57,0.03,1485.86
75.59,0.03,1487.01
75.61,0.02,1499.14
75.63,0.02,1499.71
75.65,0.03,1487.01
75.67,0.02,1498.56
75.69,0.03,1486.15
75.71,0.02,1500.58
75.74,0.02,1497.7
75.76,0.03,1487.29
75.78,0.02,1500.0
75.8,0.02,1499.42
75.82,0.03,1486.15
75.84,0.02,1500.87
75.86,0.02,1499.14
75.88,0.02,1500.0
75.9,0.02,1500.87
75.92,0.03,1485.29
75.94,0.02,1499.42
75.96,0.03,1485.58
75.98,0.02,1500.0
76.01,0.02,1499.42
76.03,0.02,1500.29
76.05,0.03,1486.72
76.07,0.02,1497.41
76.09,0.03,1487.29
76.11,0.02,1500.87
76.13,0.02,1499.14
76.15,0.03,1485.58
76.17,0.02,1498.85
76.19,0.02,1500.0
76.21,0.03,1487.58
76.23,0.02,1498.27
76.26,0.02,1500.0
76.28,0.03,1487.29
76.3,0.02,1499.14
76.32,0.03,1485.58
76.34,0.02,1499.42
76.36,0.02,1500.58
76.38,0.03,1485.58
76.4,0.03,1485.29
76.42,0.02,1501.15
76.44,0.02,1498.56
76.46,0.03,1486.15
76.48,0.03,1486.43
76.51,0.02,1500.0
76.53,0.02,1498.56
76.55,0.03,1487.01
76.57,0.02,1499.14
76.59,0.03,1485.58
76.61,0.02,1499.42
76.63,0.03,1486.15
76.65,0.03,1485.58
76.67,0.02,1500.87
76.69,0.02,1498.56
76.71,0.03,1486.15
76.73,0.03,1485.29
76.75,0.02,1501.15
76.78,0.03,1484.72
76.8,0.02,1499.42
76.82,0.03,1486.15
76.84,0.02,1500.87
76.86,0.02,1498.56
76.88,0.03,1487.01
76.9,0.02,1499.14
76.92,0.03,1485.58
76.94,0.02,1499.42
76.96,0.03,1487.01
76.98,0.02,1500.0
77.0,0.02,1499.14
77.03,0.02,1500.29
77.05,0.03,1486.15
77.07,0.02,1499.42
77.09,0.02,1499.71
77.11,0.03,1485.58
77.13,0.02,1500.0
77.15,0.02,1500.0
77.17,0.03,1485.58
77.19,0.02,1500.0
77.21,0.02,1498.85
77.23,0.02,1500.58
77.25,0.03,1487.01
77.28,0.02,1497.98
77.3,0.03,1487.58
77.32,0.02,1500.0
77.34,0.02,1499.42
77.36,0.03,1485.29
77.38,0.02,1499.42
77.4,0.02,1499.71
77.42,0.03,1487.29
77.44,0.02,1498.56
77.46,0.03,1486.15
77.48,0.02,1500.58
77.5,0.03,1485.01
77.53,0.02,1500.0
77.55,0.02,1500.0
77.57,0.02,1499.14
77.59,0.03,1486.43
77.61,0.02,1500.0
77.63,0.02,1500.0
77.65,0.02,1500.29
77.67,0.03,1485.29
77.69,0.03,1485.58
77.71,0.02,1500.87
77.73,0.02,1498.85
77.75,0.02,1500.58
77.77,0.03,1486.15
77.8,0.02,1500.0
77.82,0.02,1498.56
77.84,0.03,1486.15
77.86,0.02,1500.0
77.88,0.03,1485.58
77.9,0.02,1500.0
77.92,0.03,1486.43
77.94,0.02,1499.14
77.96,0.02,1500.0
77.98,0.03,1485.58
78.0,0.02,1499.14
78.02,0.03,1486.43
78.04,0.02,1500.87
78.07,0.03,1484.44
78.09,0.02,1499.14
78.11,0.02,1501.73
78.13,0.03,1485.01
78.15,0.02,1498.85
78.17,0.03,1487.58
78.19,0.02,1497.98
78.21,0.03,1486.72
78.23,0.02,1499.42
78.25,0.03,1486.15
78.27,0.02,1500.0
78.29,0.02,1499.42
78.31,0.03,1486.15
78.34,0.03,1486.43
78.36,0.02,1499.14
78.38,0.03,1485.58
78.4,0.02,1499.14
78.42,0.03,1486.43
78.44,0.02,1500.0
78.46,0.03,1485.58
78.48,0.02,1499.42
78.5,0.03,1486.43
78.52,0.02,1499.14
78.54,0.03,1486.15
78.56,0.03,1486.43
78.58,0.02,1498.56
78.61,0.03,1486.15
78.63,0.02,1499.42
78.65,0.03,1486.15
78.67,0.03,1485.58
78.69,0.02,1500.29
78.71,0.03,1485.29
78.73,0.02,1499.14
78.75,0.03,1486.43
78.77,0.02,1500.87
78.79,0.02,1500.0
78.81,0.03,1484.72
78.83,0.02,1499.42
78.86,0.03,1486.15
78.88,0.02,1499.71
78.9,0.03,1486.72
78.92,0.02,1500.0
78.94,0.02,1499.14
78.96,0.03,1485.58
78.98,0.02,1499.71
79.0,0.02,1499.71
79.02,0.03,1487.01
79.04,0.02,1499.42
79.06,0.03,1485.01
79.08,0.02,1501.15
79.11,0.02,1498.56
79.13,0.03,1486.15
79.15,0.03,1485.58
79.17,0.02,1500.87
79.19,0.02,1498.56
79.21,0.03,1486.15
79.23,0.02,1499.42
79.25,0.02,1500.0
79.27,0.03,1487.01
79.29,0.03,1484.72
79.31,0.02,1500.0
79.33,0.02,1499.42
79.36,0.03,1486.15
79.38,0.03,1486.43
79.4,0.02,1498.85
79.42,0.02,1500.0
79.44,0.03,1486.72
79.46,0.02,1499.14
79.48,0.03,1486.43
79.5,0.02,1498.56
79.52,0.03,1486.15
79.54,0.03,1486.43
79.56,0.02,1500.0
79.58,0.02,1498.56
79.61,0.03,1487.01
79.63,0.03,1484.72
79.65,0.02,1500.0
79.67,0.03,1486.43
79.69,0.03,1484.72
79.71,0.02,1499.42
79.73,0.02,1499.71
79.75,0.03,1486.43
79.77,0.03,1486.43
79.79,0.03,1484.72
79.81,0.02,1500.0
79.83,0.03,1486.43
79.86,0.03,1485.58
79.88,0.02,1499.14
79.9,0.03,1486.43
79.92,0.03,1485.58
79.94,0.03,1484.72
79.96,0.02,1500.0
79.98,0.02,1499.42
80.0,0.03,1487.01
80.02,0.02,1498.27
80.04,0.03,1486.43
80.06,0.02,1500.0
80.08,0.03,1485.58
80.1,0.03,1485.58
80.12,0.02,1500.0
80.15,0.02,1499.42
80.17,0.03,1487.01
80.19,0.02,1498.27
80.21,0.02,1500.87
80.23,0.02,1499.42
80.25,0.03,1486.15
80.27,0.02,1500.0
80.29,0.02,1500.0
80.31,0.02,1500.0
80.33,0.03,1485.58
80.35,0.02,1499.42
80.37,0.02,1501.44
80.4,0.02,1498.85
80.42,0.02,1499.71
80.44,0.02,1500.0
80.46,0.02,1500.58
80.48,0.02,1499.42
80.5,0.03,1486.15
80.52,0.02,1500.87
80.54,0.02,1499.14
80.56,0.02,1500.87
80.58,0.02,1499.14
80.6,0.02,1500.87
80.62,0.02,1499.14
80.64,0.03,1485.58
80.67,0.02,1500.0
80.69,0.02,1513.55
80.71,0.02,1500.87
80.73,0.02,1499.42
80.75,0.02,1500.0
80.77,0.02,1500.58
80.79,0.02,1499.71
80.81,0.02,1499.71
80.83,0.02,1499.42
80.85,0.02,1502.02
80.87,0.02,1500.0
80.89,0.02,1499.14
80.92,0.02,1500.0
80.94,0.02,1515.3
80.96,0.02,1499.14
80.98,0.02,1514.42
81.0,0.02,1499.42
81.02,0.02,1501.44
81.04,0.02,1500.0
81.06,0.02,1499.42
81.08,0.02,1500.58
81.1,0.02,1499.14
81.12,0.02,1500.0
81.14,0.02,1500.87
81.16,0.02,1512.97
81.19,0.02,1500.87
81.21,0.02,1500.58
81.23,0.02,1499.71
81.25,0.02,1513.26
81.27,0.02,1501.15
81.29,0.02,1500.29
81.31,0.02,1500.0
81.33,0.02,1512.97
81.35,0.02,1500.0
81.37,0.02,1500.0
81.39,0.03,1485.86
81.41,0.02,1514.13
81.43,0.02,1500.0
81.46,0.03,1486.15
81.48,0.02,1514.42
81.5,0.02,1500.87
81.52,0.02,1500.0
81.54,0.02,1500.0
81.56,0.02,1512.97
81.58,0.02,1501.44
81.6,0.02,1499.14
81.62,0.02,1500.0
81.64,0.02,1513.55
81.66,0.02,1500.0
81.68,0.02,1500.29
81.7,0.03,1486.15
81.73,0.02,1514.13
81.75,0.02,1499.71
81.77,0.03,1486.15
81.79,0.02,1500.87
81.81,0.02,1512.39
81.83,0.02,1501.44
81.85,0.02,1500.29
81.87,0.02,1499.42
81.89,0.02,1513.84
81.91,0.02,1500.0
81.93,0.02,1500.87
81.95,0.03,1486.15
81.98,0.02,1514.13
82.0,0.03,1485.01
82.02,0.02,1500.87
82.04,0.02,1500.0
82.06,0.02,1512.68
82.08,0.02,1500.29
82.1,0.03,1486.15
82.12,0.02,1499.42
82.14,0.02,1501.44
82.16,0.02,1500.0
82.18,0.02,1499.14
82.2,0.02,1500.0
82.23,0.02,1500.87
82.25,0.02,1499.14
82.27,0.02,1499.42
82.29,0.02,1499.42
82.31,0.02,1501.15
82.33,0.02,1500.0
82.35,0.02,1500.0
82.37,0.02,1500.0
82.39,0.02,1499.71
82.41,0.02,1499.71
82.43,0.03,1487.01
82.45,0.02,1500.0
82.48,0.02,1498.85
82.5,0.03,1485.86
82.52,0.02,1500.0
82.54,0.02,1500.58
82.56,0.02,1498.85
82.58,0.03,1486.15
82.6,0.02,1500.87
82.62,0.02,1500.0
82.64,0.02,1498.56
82.66,0.03,1487.01
82.68,0.02,1499.14
82.7,0.02,1500.0
82.72,0.03,1485.29
82.75,0.02,1500.0
82.77,0.02,1499.71
82.79,0.02,1500.0
82.81,0.03,1486.15
82.83,0.02,1499.42
82.85,0.03,1486.15
82.87,0.02,1500.87
82.89,0.02,1498.56
82.91,0.03,1487.01
82.93,0.02,1500.0
82.95,0.02,1499.14
82.97,0.02,1500.87
83.0,0.02,1498.27
83.02,0.02,1500.87
83.04,0.02,1499.42
83.06,0.03,1486.43
83.08,0.02,1499.71
83.1,0.02,1500.87
83.12,0.02,1499.14
83.14,0.02,1499.42
83.16,0.02,1500.0
83.18,0.02,1501.44
83.2,0.02,1499.14
83.22,0.02,1499.42
83.25,0.02,1500.0
83.27,0.02,1499.42
83.29,0.03,1486.72
83.31,0.02,1500.0
83.33,0.02,1500.0
83.35,0.02,1500.0
83.37,0.02,1500.87
83.39,0.02,1499.42
83.41,0.02,1513.55
83.43,0.02,1500.58
83.45,0.02,1500.58
83.47,0.02,1499.42
83.49,0.02,1500.0
83.52,0.02,1515.01
83.54,0.03,1485.01
83.56,0.02,1500.87
83.58,0.02,1499.14
83.6,0.02,1500.87
83.62,0.02,1499.14
83.64,0.02,1499.42
83.66,0.02,1501.44
83.68,0.02,1500.0
83.7,0.02,1499.14
83.72,0.02,1498.85
83.74,0.02,1502.02
83.76,0.02,1498.56
83.79,0.03,1486.15
83.81,0.02,1500.87
83.83,0.02,1500.0
83.85,0.02,1498.56
83.87,0.03,1487.01
83.89,0.02,1500.0
83.91,0.02,1512.39
83.93,0.03,1487.58
83.95,0.02,1499.14
83.97,0.02,1499.71
83.99,0.02,1499.71
84.01,0.03,1487.01
84.04,0.02,1499.14
84.06,0.02,1500.29
84.08,0.02,1500.58
84.1,0.02,1500.0
84.12,0.02,1499.14
84.14,0.02,1513.26
84.16,0.02,1500.58
84.18,0.02,1500.0
84.2,0.02,1500.0
84.22,0.02,1500.58
84.24,0.02,1499.42
84.26,0.02,1501.44
84.29,0.03,1484.72
84.3,0.02,1513.84
84.33,0.02,1500.0
84.35,0.03,1486.15
84.37,0.02,1513.84
84.39,0.02,1500.87
84.41,0.02,1500.58
84.43,0.02,1500.0
84.45,0.02,1512.97
84.47,0.02,1501.44
84.49,0.02,1500.0
84.51,0.02,1499.71
84.54,0.02,1500.29
84.55,0.02,1499.14
84.58,0.02,1500.87
84.6,0.02,1500.0
84.62,0.02,1499.14
84.64,0.02,1513.26
84.66,0.02,1500.0
84.68,0.02,1500.58
84.7,0.02,1500.58
84.72,0.02,1513.55
84.74,0.02,1500.0
84.76,0.02,1500.87
84.79,0.02,1513.84
84.8,0.02,1500.0
84.83,0.02,1500.0
84.85,0.02,1500.0
84.87,0.02,1500.58
84.89,0.02,1499.42
84.91,0.02,1499.42
84.93,0.02,1500.58
84.95,0.02,1501.44
84.97,0.02,1500.0
84.99,0.02,1499.14
85.01,0.02,1500.0
85.03,0.02,1514.42
85.05,0.02,1499.71
85.07,0.02,1500.29
85.1,0.02,1500.0
85.12,0.02,1513.26
85.14,0.02,1500.58
85.16,0.03,1486.15
85.18,0.02,1513.84
85.2,0.02,1500.0
85.22,0.03,1486.15
85.24,0.02,1500.87
85.26,0.02,1512.97
85.28,0.02,1500.58
85.3,0.02,1500.0
85.32,0.02,1500.87
85.35,0.02,1513.55
85.37,0.02,1500.0
85.39,0.02,1500.0
85.41,0.02,1500.87
85.43,0.02,1513.55
85.45,0.03,1486.43
85.47,0.02,1500.0
85.49,0.02,1499.14
85.51,0.02,1500.87
85.53,0.02,1498.85
85.55,0.03,1485.86
85.57,0.02,1514.71
85.6,0.02,1499.14
85.62,0.03,1486.15
85.64,0.02,1500.87
85.66,0.02,1500.0
85.68,0.02,1499.14
85.7,0.02,1499.42
85.72,0.03,1486.43
85.74,0.02,1499.71
85.76,0.02,1513.84
85.78,0.03,1486.15
85.8,0.02,1500.0
85.82,0.02,1514.42
85.85,0.02,1500.87
85.87,0.02,1500.0
85.89,0.02,1500.0
85.91,0.02,1512.97
85.93,0.02,1500.0
85.95,0.03,1486.15
85.97,0.02,1500.0
85.99,0.02,1513.84
86.01,0.03,1486.15
86.03,0.02,1500.87
86.05,0.02,1498.85
86.07,0.02,1514.71
86.09,0.02,1500.58
86.12,0.02,1500.0
86.14,0.02,1513.84
86.16,0.02,1500.58
86.18,0.02,1500.29
86.2,0.02,1500.0
86.22,0.02,1499.14
86.24,0.02,1500.0
86.26,0.02,1500.87
86.28,0.02,1500.0
86.3,0.02,1499.14
86.32,0.02,1500.0
86.34,0.02,1500.87
86.36,0.02,1500.0
86.39,0.02,1512.39
86.41,0.02,1501.15
86.43,0.02,1500.58
86.45,0.02,1500.29
86.47,0.02,1513.26
86.49,0.02,1500.0
86.51,0.02,1499.71
86.53,0.02,1500.58
86.55,0.02,1499.42
86.57,0.03,1487.01
86.59,0.02,1499.14
86.61,0.02,1500.29
86.63,0.02,1499.71
86.66,0.02,1500.87
86.68,0.02,1500.0
86.7,0.02,1499.14
86.72,0.02,1512.68
86.74,0.02,1501.73
86.76,0.03,1486.43
86.78,0.02,1500.0
86.8,0.02,1499.14
86.82,0.02,1499.42
86.84,0.03,1487.01
86.86,0.02,1512.97
86.88,0.02,1500.0
86.91,0.03,1486.15
86.93,0.02,1500.87
86.95,0.02,1512.97
86.97,0.03,1486.15
86.99,0.02,1500.58
87.01,0.02,1498.85
87.03,0.02,1499.71
87.05,0.03,1486.43
87.07,0.03,1485.58
87.09,0.02,1500.87
87.11,0.02,1512.39
87.13,0.03,1487.58
87.15,0.02,1498.56
87.18,0.03,1486.15
87.2,0.02,1500.87
87.22,0.02,1498.56
87.24,0.03,1487.01
87.26,0.02,1500.0
87.28,0.02,1500.0
87.3,0.02,1499.14
87.32,0.03,1485.58
87.34,0.02,1499.42
87.36,0.02,1500.87
87.38,0.03,1485.01
87.4,0.03,1486.72
87.43,0.02,1500.0
87.45,0.02,1498.56
87.47,0.03,1486.43
87.49,0.03,1485.29
87.51,0.02,1500.0
87.53,0.02,1500.87
87.55,0.03,1484.72
87.57,0.02,1499.42
87.59,0.03,1486.15
87.61,0.02,1499.42
87.63,0.03,1486.15
87.65,0.03,1485.58
87.68,0.02,1500.0
87.7,0.02,1500.0
87.72,0.03,1485.86
87.74,0.02,1500.29
87.76,0.03,1485.01
87.78,0.02,1498.85
87.8,0.03,1487.01
87.82,0.02,1499.71
87.84,0.02,1500.0
87.86,0.03,1485.58
87.88,0.02,1498.85
87.9,0.03,1487.58
87.93,0.02,1499.14
87.95,0.03,1486.43
87.97,0.02,1498.56
87.99,0.02,1500.0
88.01,0.03,1486.15
88.03,0.02,1500.0
88.05,0.03,1485.86
88.07,0.02,1500.58
88.09,0.02,1498.56
88.11,0.03,1487.01
88.13,0.02,1498.56
88.15,0.02,1500.58
88.18,0.02,1500.0
88.2,0.02,1499.42
88.22,0.03,1487.01
88.24,0.02,1499.14
88.26,0.02,1500.0
88.28,0.02,1499.42
88.3,0.03,1486.15
88.32,0.02,1513.84
88.34,0.02,1500.58
88.36,0.03,1486.43
88.38,0.02,1498.85
88.4,0.02,1514.71
88.42,0.02,1499.71
88.44,0.02,1501.15
88.47,0.02,1499.71
88.49,0.02,1500.0
88.51,0.03,1485.86
88.53,0.02,1498.56
88.55,0.02,1500.0
88.57,0.02,1500.0
88.59,0.03,1487.01
88.61,0.02,1497.98
88.63,0.02,1501.15
88.65,0.02,1500.0
88.67,0.02,1500.29
88.69,0.03,1485.29
88.72,0.02,1499.71
88.74,0.03,1485.86
88.76,0.02,1500.0
88.78,0.03,1485.58
88.8,0.02,1513.84
88.82,0.03,1486.15
88.84,0.02,1500.0
88.86,0.02,1499.42
88.88,0.02,1501.15
88.9,0.03,1485.01
88.92,0.03,1485.58
88.94,0.02,1500.87
