PWM,RPM
100.236,1410.0
100.202,1410.0
100.168,1410.0
115.803,1380.0
100.202,1410.0
115.837,1380.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
115.939,1380.0
100.338,1410.0
100.304,1410.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
116.007,1380.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
116.041,1380.0
100.44,1410.0
116.075,1380.0
100.474,1410.0
100.44,1410.0
100.406,1410.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
116.041,1380.0
100.44,1410.0
116.075,1380.0
100.474,1410.0
100.44,1410.0
116.075,1380.0
100.474,1410.0
100.44,1410.0
100.406,1410.0
100.372,1410.0
116.007,1380.0
116.075,1380.0
100.474,1410.0
100.44,1410.0
100.406,1410.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
116.007,1380.0
100.406,1410.0
100.372,1410.0
100.338,1410.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
100.304,1410.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
100.304,1410.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
115.939,1380.0
100.338,1410.0
100.304,1410.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
115.905,1380.0
100.304,1410.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
100.27,1410.0
100.236,1410.0
115.871,1380.0
115.939,1380.0
100.338,1410.0
115.973,1380.0
100.372,1410.0
100.338,1410.0
115.973,1380.0
116.041,1380.0
100.44,1410.0
100.406,1410.0
116.041,1380.0
116.109,1380.0
100.508,1410.0
100.474,1410.0
100.441,1410.0
116.076,1380.0
100.475,1410.0
116.11,1380.0
100.509,1410.0
100.475,1410.0
100.441,1410.0
116.076,1380.0
100.475,1410.0
100.441,1410.0
100.407,1410.0
116.042,1380.0
100.441,1410.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
116.076,1380.0
100.475,1410.0
100.441,1410.0
100.407,1410.0
116.042,1380.0
100.441,1410.0
100.407,1410.0
116.042,1380.0
100.441,1410.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
116.042,1380.0
100.441,1410.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
115.872,1380.0
84.602,1440.0
115.804,1380.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
84.568,1440.0
115.77,1380.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
100.169,1410.0
115.804,1380.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
100.203,1410.0
115.838,1380.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
115.94,1380.0
100.339,1410.0
84.636,1440.0
115.838,1380.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
100.237,1410.0
115.872,1380.0
115.94,1380.0
100.339,1410.0
84.636,1440.0
115.838,1380.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
100.305,1410.0
100.271,1410.0
115.906,1380.0
115.974,1380.0
100.373,1410.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
100.339,1410.0
100.305,1410.0
115.94,1380.0
116.008,1380.0
100.407,1410.0
100.373,1410.0
100.339,1410.0
100.305,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
116.043,1380.0
100.442,1410.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
116.043,1380.0
100.442,1410.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
116.009,1380.0
100.408,1410.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
115.975,1380.0
100.374,1410.0
84.671,1440.0
115.873,1380.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
100.238,1410.0
115.873,1380.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
115.941,1380.0
100.34,1410.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
100.238,1410.0
115.873,1380.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
115.907,1380.0
100.306,1410.0
100.272,1410.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
115.873,1380.0
100.272,1410.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
100.17,1410.0
115.805,1380.0
115.873,1380.0
100.272,1410.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
100.17,1410.0
115.805,1380.0
115.873,1380.0
100.272,1410.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
115.873,1380.0
100.272,1410.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
100.17,1410.0
115.805,1380.0
100.204,1410.0
115.839,1380.0
100.238,1410.0
100.204,1410.0
100.17,1410.0
115.805,1380.0
100.204,1410.0
100.17,1410.0
100.136,1410.0
115.771,1380.0
100.17,1410.0
100.136,1410.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
100.068,1410.0
115.703,1380.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
100.068,1410.0
115.703,1380.0
100.102,1410.0
100.068,1410.0
115.703,1380.0
100.102,1410.0
115.737,1380.0
100.136,1410.0
100.102,1410.0
100.068,1410.0
115.703,1380.0
100.102,1410.0
100.068,1410.0
115.703,1380.0
100.102,1410.0
100.069,1410.0
115.704,1380.0
100.103,1410.0
100.069,1410.0
115.704,1380.0
100.103,1410.0
100.069,1410.0
100.035,1410.0
100.001,1410.0
115.636,1380.0
115.704,1380.0
100.103,1410.0
100.069,1410.0
100.035,1410.0
115.67,1380.0
100.069,1410.0
100.035,1410.0
115.67,1380.0
100.069,1410.0
100.035,1410.0
115.67,1380.0
100.069,1410.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
115.636,1380.0
100.035,1410.0
84.332,1440.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
84.298,1440.0
115.5,1380.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
99.865,1410.0
115.5,1380.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
115.636,1380.0
100.035,1410.0
84.332,1440.0
115.534,1380.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
84.298,1440.0
115.5,1380.0
115.568,1380.0
99.967,1410.0
99.933,1410.0
115.568,1380.0
99.967,1410.0
115.602,1380.0
100.001,1410.0
99.967,1410.0
99.933,1410.0
99.899,1410.0
115.534,1380.0
115.602,1380.0
100.001,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
84.299,1440.0
115.501,1380.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
115.603,1380.0
100.002,1410.0
115.637,1380.0
100.036,1410.0
84.333,1440.0
115.535,1380.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
99.9,1410.0
115.535,1380.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
115.671,1380.0
100.07,1410.0
100.036,1410.0
100.002,1410.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
115.671,1380.0
100.07,1410.0
100.036,1410.0
84.333,1440.0
115.535,1380.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
99.968,1410.0
99.934,1410.0
115.569,1380.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
100.002,1410.0
115.637,1380.0
100.036,1410.0
100.002,1410.0
99.968,1410.0
115.603,1380.0
115.671,1380.0
100.07,1410.0
100.036,1410.0
115.671,1380.0
100.07,1410.0
100.036,1410.0
115.671,1380.0
100.07,1410.0
100.172,1410.0
115.807,1380.0
100.206,1410.0
100.172,1410.0
115.807,1380.0
115.875,1380.0
100.274,1410.0
100.24,1410.0
115.875,1380.0
100.274,1410.0
100.24,1410.0
115.875,1380.0
100.274,1410.0
115.909,1380.0
100.308,1410.0
100.274,1410.0
115.909,1380.0
100.308,1410.0
100.274,1410.0
115.909,1380.0
100.308,1410.0
100.274,1410.0
115.909,1380.0
115.977,1380.0
100.376,1410.0
100.342,1410.0
100.308,1410.0
115.943,1380.0
100.342,1410.0
100.308,1410.0
115.943,1380.0
116.011,1380.0
100.41,1410.0
100.376,1410.0
100.342,1410.0
115.977,1380.0
100.376,1410.0
100.342,1410.0
115.977,1380.0
100.376,1410.0
116.011,1380.0
100.41,1410.0
100.376,1410.0
116.011,1380.0
100.41,1410.0
100.376,1410.0
100.342,1410.0
115.977,1380.0
100.376,1410.0
116.011,1380.0
100.41,1410.0
100.376,1410.0
100.342,1410.0
115.977,1380.0
100.376,1410.0
116.011,1380.0
100.41,1410.0
116.045,1380.0
100.444,1410.0
100.41,1410.0
100.376,1410.0
116.011,1380.0
100.41,1410.0
100.376,1410.0
116.011,1380.0
116.079,1380.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
100.444,1410.0
100.41,1410.0
116.045,1380.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
100.444,1410.0
116.079,1380.0
116.147,1380.0
100.546,1410.0
100.512,1410.0
100.478,1410.0
116.113,1380.0
100.512,1410.0
100.478,1410.0
